longitude,latitude,density
26.693877551020407,36.642857142857146,0.022219661129139572
27.091836734693878,36.785714285714285,0.022096115487087332
27.489795918367346,36.642857142857146,0.021985188880634707
39.03061224489796,38.642857142857146,0.021957639738484178
27.489795918367346,36.785714285714285,0.02191656521777725
43.80612244897959,38.785714285714285,0.02171557712963092
39.42857142857143,37.92857142857143,0.021708674470157924
39.42857142857143,38.642857142857146,0.021701039008480437
26.693877551020407,36.785714285714285,0.021532105331957055
42.61224489795919,38.785714285714285,0.02147337313387808
38.63265306122449,38.642857142857146,0.021465734441465375
42.61224489795919,38.642857142857146,0.021462187318237902
27.091836734693878,36.5,0.021344705936197538
43.80612244897959,38.642857142857146,0.021256134898702466
39.03061224489796,37.785714285714285,0.021253968493865464
26.29591836734694,36.642857142857146,0.021212368770875917
26.693877551020407,36.5,0.02120595829728828
37.83673469387755,37.5,0.021046044298815195
27.887755102040817,36.785714285714285,0.021035627240894094
40.224489795918366,38.357142857142854,0.02097359768979503
39.826530612244895,38.07142857142857,0.020956935154989212
40.224489795918366,38.5,0.020945377415704885
35.44897959183673,37.92857142857143,0.020903840055064633
39.826530612244895,38.642857142857146,0.020853337407374092
27.887755102040817,36.642857142857146,0.02083464984582416
27.489795918367346,36.5,0.0208031694633692
35.44897959183673,37.785714285714285,0.02075802438546987
27.887755102040817,39.07142857142857,0.02059927018115037
27.489795918367346,39.07142857142857,0.020520327446173645
43.40816326530612,38.92857142857143,0.020385320978071594
26.29591836734694,36.5,0.020363782198286655
27.489795918367346,36.92857142857143,0.020351002519966244
26.29591836734694,36.785714285714285,0.02024248570852474
38.234693877551024,38.642857142857146,0.02022312521556357
43.01020408163265,38.92857142857143,0.02020286279829393
42.214285714285715,38.642857142857146,0.020172400469449937
35.8469387755102,38.214285714285715,0.020132999303475927
42.214285714285715,38.785714285714285,0.020129502270150566
27.091836734693878,36.92857142857143,0.02008795004007046
27.887755102040817,36.92857142857143,0.019937332907616175
27.887755102040817,39.214285714285715,0.019925869020609936
37.04081632653061,38.5,0.019886450792620153
38.63265306122449,37.642857142857146,0.01988005196673732
28.285714285714285,39.07142857142857,0.019810481300103773
43.01020408163265,38.5,0.019803882824493583
44.20408163265306,38.785714285714285,0.019786972236999566
35.8469387755102,37.5,0.019768365822110605
27.489795918367346,38.92857142857143,0.01973258582958109
40.224489795918366,38.642857142857146,0.019714062441427663
43.80612244897959,38.92857142857143,0.01970676813674433
27.887755102040817,36.5,0.01965739214814562
36.64285714285714,37.357142857142854,0.019639721964907687
43.40816326530612,38.5,0.019612786903034807
27.091836734693878,39.07142857142857,0.019606746728553545
27.489795918367346,39.214285714285715,0.019580724248357946
28.285714285714285,36.785714285714285,0.019551562427010907
37.04081632653061,37.357142857142854,0.019534629875355307
25.897959183673468,36.642857142857146,0.019497621873380354
28.285714285714285,39.214285714285715,0.019448955440926653
27.887755102040817,38.92857142857143,0.01943890134970489
42.61224489795919,38.92857142857143,0.01941725679141491
40.224489795918366,38.214285714285715,0.019389345684733647
27.091836734693878,36.357142857142854,0.019307431709097343
42.61224489795919,38.5,0.019244961095729034
27.091836734693878,38.92857142857143,0.019197042744296712
44.20408163265306,38.642857142857146,0.019194578351620424
26.693877551020407,36.92857142857143,0.019156525560698873
28.285714285714285,36.642857142857146,0.01914372072833894
36.244897959183675,38.357142857142854,0.019107386154549336
26.693877551020407,36.357142857142854,0.01907700230728561
35.44897959183673,37.642857142857146,0.019018454354988144
35.44897959183673,38.07142857142857,0.018992506091903203
41.816326530612244,38.642857142857146,0.018928108078442987
27.489795918367346,36.357142857142854,0.01892681874170878
40.62244897959184,38.5,0.018897786183928577
28.285714285714285,36.92857142857143,0.018896104673111248
25.897959183673468,36.5,0.018853213941863754
41.816326530612244,38.785714285714285,0.01884701243407352
36.244897959183675,37.357142857142854,0.018664917338589524
40.62244897959184,38.642857142857146,0.018663998900169305
43.80612244897959,38.5,0.01851669777171407
27.091836734693878,39.214285714285715,0.01849767714916349
42.214285714285715,38.92857142857143,0.018393192837791176
37.43877551020408,37.357142857142854,0.01836766022835166
37.83673469387755,38.642857142857146,0.018355919471177404
28.285714285714285,38.92857142857143,0.01835579221972799
25.897959183673468,36.785714285714285,0.01830887904021932
42.214285714285715,38.5,0.01829367093271965
28.683673469387756,39.07142857142857,0.018242795689608477
26.29591836734694,36.357142857142854,0.018232398742340956
39.826530612244895,38.785714285714285,0.018224486848583365
28.683673469387756,39.214285714285715,0.018175829105192484
41.41836734693878,38.642857142857146,0.018148958500926987
38.234693877551024,37.5,0.01812947423083603
44.20408163265306,38.92857142857143,0.018105954175747754
39.42857142857143,38.785714285714285,0.01809597699678885
41.02040816326531,38.642857142857146,0.018065276949612893
28.285714285714285,36.5,0.01803060538517292
40.224489795918366,38.785714285714285,0.01800944747052243
27.887755102040817,36.357142857142854,0.017992582610805236
26.693877551020407,39.07142857142857,0.017990694479463273
40.62244897959184,38.357142857142854,0.01796545346313671
41.41836734693878,38.785714285714285,0.017962184625916935
26.693877551020407,38.92857142857143,0.017901160880172514
40.62244897959184,38.785714285714285,0.017705140738950083
27.887755102040817,37.07142857142857,0.017673708559167483
27.887755102040817,39.357142857142854,0.01764721170319155
27.489795918367346,37.07142857142857,0.017619606902122473
26.29591836734694,36.92857142857143,0.017619437247889426
28.683673469387756,36.785714285714285,0.01761084528972121
41.02040816326531,38.785714285714285,0.017609170646465
27.489795918367346,38.785714285714285,0.017606634769059964
41.02040816326531,38.5,0.01754246529594286
27.091836734693878,38.785714285714285,0.017481555640457377
39.03061224489796,38.785714285714285,0.017479248730925843
41.816326530612244,38.92857142857143,0.01747464073223325
41.816326530612244,38.5,0.01741928537701826
28.285714285714285,39.357142857142854,0.017371831539254264
28.683673469387756,36.92857142857143,0.01733273723847632
27.489795918367346,39.357142857142854,0.01724980827160811
25.5,36.642857142857146,0.01719476330027493
28.285714285714285,37.07142857142857,0.017147383088261754
28.683673469387756,36.642857142857146,0.01707515875655489
41.41836734693878,38.5,0.017069912481513495
44.60204081632653,38.785714285714285,0.017038019607178854
27.091836734693878,36.214285714285715,0.017022806079030877
27.887755102040817,38.785714285714285,0.016998473995503617
27.091836734693878,37.07142857142857,0.01698688171104599
27.489795918367346,36.214285714285715,0.016885796654331573
41.41836734693878,38.92857142857143,0.016872331610710826
39.826530612244895,37.92857142857143,0.016846369037076245
26.693877551020407,39.214285714285715,0.016833719257534043
25.897959183673468,36.357142857142854,0.016822270907212406
35.8469387755102,37.357142857142854,0.01677308608489714
25.5,36.5,0.01677269747725726
39.42857142857143,37.785714285714285,0.016649779887372998
28.683673469387756,38.92857142857143,0.016633137596799494
26.693877551020407,38.785714285714285,0.016618957637548157
28.285714285714285,36.357142857142854,0.016614563138521735
41.02040816326531,38.92857142857143,0.016610602984510114
26.693877551020407,36.214285714285715,0.016603721181765337
35.44897959183673,37.5,0.016602921535469124
44.20408163265306,38.5,0.0165847888568657
36.64285714285714,38.5,0.01656563138608243
43.40816326530612,39.07142857142857,0.016555827116318273
40.62244897959184,38.92857142857143,0.01654897242205271
43.01020408163265,39.07142857142857,0.0165426890772927
40.224489795918366,38.92857142857143,0.016460519372125296
28.683673469387756,39.357142857142854,0.016408932740777454
40.224489795918366,38.07142857142857,0.016397274592986375
44.60204081632653,38.642857142857146,0.016387165006598443
38.63265306122449,38.785714285714285,0.016358025330190616
37.83673469387755,37.357142857142854,0.01633238615322116
27.091836734693878,39.357142857142854,0.016273516901564797
29.081632653061224,39.214285714285715,0.01625474212148743
27.887755102040817,36.214285714285715,0.01622939769100995
42.61224489795919,39.07142857142857,0.016190749011844172
36.64285714285714,37.214285714285715,0.016153930859368178
39.826530612244895,38.92857142857143,0.016128164112490084
29.081632653061224,39.07142857142857,0.016100103470626376
28.683673469387756,37.07142857142857,0.016091957974041334
35.05102040816327,37.785714285714285,0.016091563046282915
28.683673469387756,36.5,0.016082657738168544
37.43877551020408,38.642857142857146,0.016069152156277914
43.80612244897959,39.07142857142857,0.016000076481720263
26.29591836734694,38.92857142857143,0.015999467815052307
35.05102040816327,37.92857142857143,0.015923429062762826
25.5,36.785714285714285,0.015877502430918365
41.02040816326531,38.357142857142854,0.015866836911077657
26.29591836734694,39.07142857142857,0.01586488355825976
39.03061224489796,37.642857142857146,0.01586351486969247
26.693877551020407,37.07142857142857,0.015824762711309715
43.01020408163265,38.357142857142854,0.015803263757177312
40.62244897959184,38.214285714285715,0.015797791543379888
42.214285714285715,39.07142857142857,0.015771188841356577
37.04081632653061,37.214285714285715,0.015763480621671995
28.285714285714285,38.785714285714285,0.015762633876211487
44.60204081632653,38.92857142857143,0.015735064829640835
26.29591836734694,36.214285714285715,0.01565346053795765
36.244897959183675,37.214285714285715,0.015620414900352523
25.897959183673468,36.92857142857143,0.01558993460292997
